	mid	name	score	types	is_food	is_dish	is_beverage	is_ingredient
/m/02fvq7	/m/02fvq7	Pork pie	230.58496250099998	Dish,Food	1	1	0	0
/m/0286knq	/m/0286knq	Fizz (Beverage)	230.58496250099998	Beverage,Dish	0	1	1	0
/m/04kq01	/m/04kq01	Bombay mix	229.58496250099998	Dish,Food	1	1	0	0
/m/05n1hzw	/m/05n1hzw	Batida	228.58496250099998	Beverage,Dish	0	1	1	0
/m/048b5w	/m/048b5w	Spumoni	227.58496250099998	Dish,Food	1	1	0	0
/m/07n9pt	/m/07n9pt	Galaktoboureko	227.58496250099998	Dish,Food	1	1	0	0
/m/08_gcm	/m/08_gcm	Bebinca	227.58496250099998	Dish,Food	1	1	0	0
/m/0289vbh	/m/0289vbh	Yatai	225.58496250099998	Dish,Food	1	1	0	0
/m/0c_f28	/m/0c_f28	Birria	225.58496250099998	Dish,Food	1	1	0	0
/m/02qf0bv	/m/02qf0bv	Kushikatsu	222.58496250099998	Dish,Food	1	1	0	0
/m/01jkd0	/m/01jkd0	Charales	222.22881869	Dish,Food	1	1	0	0
/m/026j3tg	/m/026j3tg	Karaage	220.58496250099998	Dish,Food	1	1	0	0
/m/02p7217	/m/02p7217	Fuzzy navel	220.58496250099998	Beverage,Dish	0	1	1	0
/m/060dm6	/m/060dm6	Egg tart	219.58496250099998	Dish,Food	1	1	0	0
/m/0410k9	/m/0410k9	Korokke	218.58496250099998	Dish,Food	1	1	0	0
/m/05n8yc6	/m/05n8yc6	Champagne Cocktail	218.58496250099998	Beverage,Dish	0	1	1	0
/m/03d1yz0	/m/03d1yz0	Urfa biber	218.0	Dish	0	1	0	0
/m/08w7gq	/m/08w7gq	Sopa de mondongo	217.58496250099998	Dish,Food	1	1	0	0
/m/027_srx	/m/027_srx	Bijou	217.58496250099998	Beverage,Dish	0	1	1	0
/m/0ckl6	/m/0ckl6	Scotch broth	216.58496250099998	Dish,Food	1	1	0	0
/m/0314qb	/m/0314qb	Cucumber sandwich	216.58496250099998	Dish,Food	1	1	0	0
/m/04y03v	/m/04y03v	Honeycomb toffee	216.0	Dish	0	1	0	0
/m/09kmnt	/m/09kmnt	Fish head curry	214.58496250099998	Dish,Food	1	1	0	0
/m/04px3f	/m/04px3f	Baumkuchen	214.58496250099998	Dish,Food	1	1	0	0
/m/0btbr0	/m/0btbr0	Tinto de verano	213.58496250099998	Beverage,Dish	0	1	1	0
/m/05n8zkb	/m/05n8zkb	Kir Royale	213.58496250099998	Beverage,Dish	0	1	1	0
/m/0c6fl	/m/0c6fl	Sicilian cuisine	212.58496250099998	Dish,Food	1	1	0	0
/m/0cv55g	/m/0cv55g	Leblebi	212.0	Dish	0	1	0	0
/m/08qy9j	/m/08qy9j	Pongal	211.58496250099998	Dish,Food	1	1	0	0
/m/02qsq_1	/m/02qsq_1	Elote	211.58496250099998	Dish,Food	1	1	0	0
/m/03jpk2	/m/03jpk2	Steak and kidney pie	210.58496250099998	Dish,Food	1	1	0	0
/m/09sw3b	/m/09sw3b	Shaken, not stirred	210.0	Beverage,Dish	0	1	1	0
/m/07ll3p	/m/07ll3p	Pisto	209.58496250099998	Dish,Food	1	1	0	0
/m/03kvn1	/m/03kvn1	Bonda	209.58496250099998	Dish,Food	1	1	0	0
/m/09yw48	/m/09yw48	Ankimo	207.58496250099998	Dish,Food	1	1	0	0
/m/02gqls	/m/02gqls	Poon choi	207.0	Dish	0	1	0	0
/m/0f5jxq	/m/0f5jxq	Nasi dagang	207.0	Dish	0	1	0	0
/m/09w4_2	/m/09w4_2	Khoa	207.0	Dish,Food,Ingredient	1	1	0	1
/m/025syg0	/m/025syg0	Fried clams	206.169925001	Dish	0	1	0	0
/m/0d2mv3	/m/0d2mv3	Namasu	205.58496250099998	Dish,Food	1	1	0	0
/m/0h48km	/m/0h48km	Clootie	205.58496250099998	Dish,Food	1	1	0	0
/m/041m0n	/m/041m0n	Pommes Anna	203.58496250099998	Dish,Food	1	1	0	0
/m/04gqwfn	/m/04gqwfn	Old Etonian	203.58496250099998	Beverage,Dish	0	1	1	0
/m/08rx0_	/m/08rx0_	Doppio	203.0	Beverage,Dish,Food	1	1	1	0
/m/03llnc	/m/03llnc	Penne alla vodka	202.58496250099998	Dish,Food	1	1	0	0
/m/012x_7	/m/012x_7	Osechi	202.58496250099998	Dish,Food	1	1	0	0
/m/026xm0p	/m/026xm0p	Gemelli	202.58496250099998	Dish,Food	1	1	0	0
/m/07yv70	/m/07yv70	Chinese sausage	202.58496250099998	Dish,Food	1	1	0	0
/m/04gpf1g	/m/04gpf1g	Arroz Caldo	202.0	Dish	0	1	0	0
/m/0dcnjs	/m/0dcnjs	Champorado	201.58496250099998	Dish,Food	1	1	0	0
/m/02rnkw1	/m/02rnkw1	Bánh tét	200.58496250099998	Dish,Food	1	1	0	0
/m/0d9c33	/m/0d9c33	Hi-Chew	199.58496250099998	Dish,Food	1	1	0	0
/m/0g9q69	/m/0g9q69	Cozido	199.58496250099998	Dish,Food	1	1	0	0
/m/02z0kzy	/m/02z0kzy	Chasseur (French Dish)	199.58496250099998	Dish,Food	1	1	0	0
/m/06n9k0	/m/06n9k0	Soto ayam	199.169925001	Dish,Food	1	1	0	0
/m/04131q	/m/04131q	Lorne sausage	199.0	Dish	0	1	0	0
/m/026c707	/m/026c707	Tocino	198.58496250099998	Dish,Food	1	1	0	0
/m/027fjfr	/m/027fjfr	IBA Official Cocktail	197.58496250099998	Beverage,Dish	0	1	1	0
/m/02th9r	/m/02th9r	Cumberland sausage	197.58496250099998	Dish,Food	1	1	0	0
/m/09dsd	/m/09dsd	Blancmange (French Dish)	197.58496250099998	Dish,Food	1	1	0	0
/m/0264_tc	/m/0264_tc	Lemang	196.0	Dish	0	1	0	0
/m/0132v0	/m/0132v0	Red bean soup	194.58496250099998	Dish,Food	1	1	0	0
/m/03yrc9	/m/03yrc9	Kalimotxo	194.58496250099998	Beverage,Dish	0	1	1	0
/m/04jldzm	/m/04jldzm	Bia hơi	193.58496250099998	Dish	0	1	0	0
/m/02g3g4	/m/02g3g4	Youtiao	192.58496250099998	Dish,Food	1	1	0	0
/m/01dcsz	/m/01dcsz	Lancashire hotpot	192.58496250099998	Dish,Food	1	1	0	0
/m/0dxnxn	/m/0dxnxn	Semifreddo	189.58496250099998	Dish,Food	1	1	0	0
/m/099cwp	/m/099cwp	Oyster omelette	188.58496250099998	Dish,Food	1	1	0	0
/m/04t5pr	/m/04t5pr	Knickerbocker glory	188.58496250099998	Dish,Food	1	1	0	0
/m/0797dp	/m/0797dp	Katsudon	188.58496250099998	Dish,Food	1	1	0	0
/m/0dk0r5	/m/0dk0r5	Apple dumpling	187.58496250099998	Dish,Food	1	1	0	0
/m/01f_7f	/m/01f_7f	Spritzer	186.58496250099998	Beverage,Dish	0	1	1	0
/m/04z_51m	/m/04z_51m	Ptitim	186.58496250099998	Dish,Food	1	1	0	0
/m/06j70w	/m/06j70w	Machaca	186.58496250099998	Dish,Food	1	1	0	0
/m/03cpwwf	/m/03cpwwf	Frijoles charros	186.58496250099998	Dish,Food	1	1	0	0
/m/02q_f2f	/m/02q_f2f	Cotechino Modena	186.58496250099998	Dish,Food	1	1	0	0
/m/04x974	/m/04x974	Eccles cake	186.169925001	Dish,Food	1	1	0	0
/m/05hqv_	/m/05hqv_	Pease pudding	185.58496250099998	Dish,Food	1	1	0	0
/m/0bcrxp	/m/0bcrxp	Tlayuda	183.58496250099998	Dish,Food	1	1	0	0
/m/0bhn86	/m/0bhn86	Siopao	183.58496250099998	Dish,Food	1	1	0	0
/m/04gvl56	/m/04gvl56	Piquillo pepper	183.58496250099998	Dish,Food	1	1	0	0
/m/08fnw_	/m/08fnw_	Ikan bakar	183.0	Dish	0	1	0	0
/m/06r6q5	/m/06r6q5	Thuringian sausage	182.58496250099998	Dish,Food	1	1	0	0
/m/02q6zmg	/m/02q6zmg	Almond biscuit	182.58496250099998	Dish,Food	1	1	0	0
/m/076lpm	/m/076lpm	Bridie	181.58496250099998	Dish,Food	1	1	0	0
/m/070lt0	/m/070lt0	Court-bouillon	180.58496250099998	Dish,Food	1	1	0	0
/m/09fppk	/m/09fppk	Papri chaat	179.58496250099998	Dish,Food	1	1	0	0
/m/02wvn_6	/m/02wvn_6	Ricciarelli	178.58496250099998	Dish,Food	1	1	0	0
/m/0clct8	/m/0clct8	Cơm tấm	178.58496250099998	Dish,Food	1	1	0	0
/m/0708gq	/m/0708gq	Apfelwein	178.58496250099998	Dish,Food	1	1	0	0
/m/025mt3	/m/025mt3	Coregonus lavaretus	178.24792751299998	Dish	0	1	0	0
/m/0fd2tg	/m/0fd2tg	Toaster Strudel	178.0	Dish	0	1	0	0
/m/09k6_2q	/m/09k6_2q	Paloma (Beverage)	177.58496250099998	Beverage,Dish	0	1	1	0
/m/03cwlqd	/m/03cwlqd	Marie biscuit	177.0	Dish	0	1	0	0
/m/04gkcjv	/m/04gkcjv	Meat glaze	176.58496250099998	Dish,Food	1	1	0	0
/m/052_bp3	/m/052_bp3	Frico	176.58496250099998	Dish,Food	1	1	0	0
/m/044dll	/m/044dll	Knish	175.90689059599998	Dish,Food	1	1	0	0
/m/0g2n9c	/m/0g2n9c	Lor mee	174.58496250099998	Dish,Food	1	1	0	0
/m/09370d	/m/09370d	Bockwurst	174.58496250099998	Dish,Food	1	1	0	0
/m/06yvp3	/m/06yvp3	Aligot	174.58496250099998	Dish,Food	1	1	0	0
/m/06lcdr	/m/06lcdr	Sagra	173.58496250099998	Dish,Food	1	1	0	0
/m/0567vq	/m/0567vq	Liptauer	173.0	Dish,Food	1	1	0	0
/m/02rdmj2	/m/02rdmj2	Suman (Filipino Dish)	172.58496250099998	Dish,Food	1	1	0	0
/m/0h228t	/m/0h228t	Bronx	172.58496250099998	Beverage,Dish	0	1	1	0
/m/02rt_3v	/m/02rt_3v	Atchara	172.58496250099998	Dish,Food	1	1	0	0
/m/015l3b	/m/015l3b	Green Dragon (Beverage)	172.321928095	Beverage,Dish,Food	1	1	1	0
/m/02x0sy7	/m/02x0sy7	Kalamay	171.584962501	Dish,Food	1	1	0	0
/m/0c8rp0	/m/0c8rp0	Tiropita	170.584962501	Dish,Food	1	1	0	0
/m/033t__	/m/033t__	Saimin	170.0	Dish,Food	1	1	0	0
/m/0745ww	/m/0745ww	Roasted barley tea	170.0	Beverage,Dish,Food	1	1	1	0
/m/027z23_	/m/027z23_	Ashure	169.584962501	Dish,Food	1	1	0	0
/m/07kcz9	/m/07kcz9	Italian soda	168.584962501	Dish,Food	1	1	0	0
/m/02w2hqc	/m/02w2hqc	Crab Louie	168.584962501	Dish,Food	1	1	0	0
/m/0447sh	/m/0447sh	Bialy	168.169925001	Dish,Food	1	1	0	0
/m/0flsmt	/m/0flsmt	Bolillo	167.584962501	Dish,Food	1	1	0	0
/m/0gvg1g	/m/0gvg1g	Ice pop	166.321928095	Dish,Food	1	1	0	0
/m/052rb9	/m/052rb9	Queen of Puddings	163.584962501	Dish,Food	1	1	0	0
/m/03jd48	/m/03jd48	Hello Panda	163.584962501	Dish,Food	1	1	0	0
/m/08925z	/m/08925z	Chiles en nogada	163.584962501	Dish,Food	1	1	0	0
/m/02q64zt	/m/02q64zt	Tajima cattle	162.584962501	Dish,Food	1	1	0	0
/m/027xxzv	/m/027xxzv	Namul	162.0	Dish	0	1	0	0
/m/02r_57f	/m/02r_57f	Scaloppine	161.584962501	Dish,Food	1	1	0	0
/m/02thqf	/m/02thqf	Magiritsa	161.584962501	Dish,Food	1	1	0	0
/m/01h1l3	/m/01h1l3	Boilermaker (Beverage)	160.584962501	Beverage,Dish	0	1	1	0
/m/025sft7	/m/025sft7	Horse's Neck	160.169925001	Beverage,Dish	0	1	1	0
/m/085znw	/m/085znw	Palatschinke	159.584962501	Dish,Food	1	1	0	0
/m/01xg0j	/m/01xg0j	Breakfast sausage	159.0	Dish	0	1	0	0
/m/05c35z3	/m/05c35z3	Tiostrea chilensis	158.584962501	Dish	0	1	0	0
/m/054wvq	/m/054wvq	Syllabub	158.584962501	Dish,Food	1	1	0	0
/m/0594sx	/m/0594sx	Koottu	158.584962501	Dish,Food	1	1	0	0
/m/07nfzf	/m/07nfzf	Doogh	158.584962501	Dish,Food	1	1	0	0
/m/0bydkk	/m/0bydkk	Bánh canh	158.22881869	Dish,Food	1	1	0	0
/m/09c02k	/m/09c02k	Binalot	157.0	Dish	0	1	0	0
/m/06w7f26	/m/06w7f26	Vitello tonnato	156.584962501	Dish,Food	1	1	0	0
/m/09khbc	/m/09khbc	Feuerzangenbowle	156.584962501	Dish,Food	1	1	0	0
/m/02hz3p	/m/02hz3p	Chinese noodles	156.584962501	Dish,Food	1	1	0	0
/m/03c0tgr	/m/03c0tgr	Bayonne ham	156.584962501	Dish,Food	1	1	0	0
/m/06q545	/m/06q545	Kimchi jjigae	156.0	Dish	0	1	0	0
/m/0dj24b	/m/0dj24b	Kabab koobideh	155.584962501	Dish,Food	1	1	0	0
/m/09lnsq	/m/09lnsq	Cuisine of Odisha	155.584962501	Dish,Food	1	1	0	0
/m/02qng62	/m/02qng62	Bisi Bele Bath	155.584962501	Dish,Food	1	1	0	0
/m/0851_g	/m/0851_g	Nikujaga	154.584962501	Dish,Food	1	1	0	0
/m/02g1xf	/m/02g1xf	Anpan	154.584962501	Dish,Food	1	1	0	0
/m/06vk46	/m/06vk46	Krupnik	154.321928095	Beverage,Dish,Food	1	1	1	0
/m/02qwbhf	/m/02qwbhf	Oxtail soup	153.584962501	Dish,Food	1	1	0	0
/m/02vxcmg	/m/02vxcmg	Canh chua	153.0	Dish	0	1	0	0
/m/06qrwj	/m/06qrwj	Chips Deluxe	152.285402219	Dish	0	1	0	0
/m/03vj6r	/m/03vj6r	Obatzda	152.0	Dish,Food	1	1	0	0
/m/0490lp	/m/0490lp	Czernina	151.584962501	Dish,Food	1	1	0	0
/m/012xv6	/m/012xv6	Dango (Japanese Dish)	150.584962501	Dish,Food	1	1	0	0
/m/027ggvx	/m/027ggvx	Streusel	149.584962501	Dish,Food	1	1	0	0
/m/026j3dq	/m/026j3dq	Istrian stew	149.584962501	Dish,Food	1	1	0	0
/m/074hmn	/m/074hmn	Baeckeoffe	149.584962501	Dish,Food	1	1	0	0
/m/026bs24	/m/026bs24	Tinapa	149.0	Dish	0	1	0	0
/m/08y66y	/m/08y66y	Tea egg	147.584962501	Dish,Food	1	1	0	0
/m/0gz5c6	/m/0gz5c6	Persillade	147.562242424	Dish,Food	1	1	0	0
/m/05p5lw	/m/05p5lw	Daube	146.584962501	Dish,Food	1	1	0	0
/m/02pr0jg	/m/02pr0jg	Bacardi cocktail	146.584962501	Beverage,Dish	0	1	1	0
/m/047s86y	/m/047s86y	Taralli	145.584962501	Dish,Food	1	1	0	0
/m/04kn3j	/m/04kn3j	Kinpira	145.584962501	Dish,Food	1	1	0	0
/m/08qpc5	/m/08qpc5	Andouillette	145.584962501	Dish,Food	1	1	0	0
/m/04glntw	/m/04glntw	Polvorón	144.584962501	Dish,Food	1	1	0	0
/m/0d4sy2	/m/0d4sy2	Manjū	144.584962501	Dish,Food	1	1	0	0
/m/09sc7k	/m/09sc7k	Hokey pokey	144.584962501	Dish,Food	1	1	0	0
/m/05fmlt	/m/05fmlt	Buck's fizz	144.584962501	Beverage,Dish	0	1	1	0
/m/061dy3	/m/061dy3	Tarator	143.0	Dish	0	1	0	0
/m/07610g	/m/07610g	Doenjang	142.584962501	Dish,Food	1	1	0	0
/m/0bhj7w	/m/0bhj7w	Claypot chicken rice	142.0	Dish	0	1	0	0
/m/0cjjmn	/m/0cjjmn	Kachori	141.584962501	Dish,Food	1	1	0	0
/m/09ynbl	/m/09ynbl	Cecina	141.584962501	Dish,Food	1	1	0	0
/m/03d7qqr	/m/03d7qqr	Lomi	141.0	Dish	0	1	0	0
/m/05nf1y	/m/05nf1y	Sobrassada	140.0	Dish	0	1	0	0
/m/0m4wc	/m/0m4wc	Tostada	138.584962501	Dish,Food	1	1	0	0
/m/027lnr6	/m/027lnr6	Sakana	138.584962501	Dish,Food	1	1	0	0
/m/025xl8k	/m/025xl8k	Ottoman cuisine	138.0	Dish	0	1	0	0
/m/079_rd	/m/079_rd	Banitsa	138.0	Dish,Food	1	1	0	0
/m/0fs4v1	/m/0fs4v1	Puliyogare	137.584962501	Dish,Food	1	1	0	0
/m/06w675	/m/06w675	Bistek	137.169925001	Dish,Food	1	1	0	0
/m/0fss2f	/m/0fss2f	Curtido	136.584962501	Dish,Food	1	1	0	0
/m/0d_90l	/m/0d_90l	Chả lụa	136.584962501	Dish,Food	1	1	0	0
/m/02vkzck	/m/02vkzck	Sea cucumber (Hong Kong Dish)	136.0	Dish	0	1	0	0
/m/07cmh2	/m/07cmh2	Tong sui	135.584962501	Dish,Food	1	1	0	0
/m/03ck38	/m/03ck38	Zwiebelkuchen	134.584962501	Dish,Food	1	1	0	0
/m/0b3dqw	/m/0b3dqw	Sesbania grandiflora	134.26678654100002	Dish	0	1	0	0
/m/05lv45q	/m/05lv45q	Corned Beef and cabbage	134.0	Dish	0	1	0	0
/m/02fv71	/m/02fv71	Pie and mash	133.584962501	Dish,Food	1	1	0	0
/m/03c8xt9	/m/03c8xt9	Lontong	133.584962501	Dish	0	1	0	0
/m/09clx2	/m/09clx2	Fried noodles	132.584962501	Dish,Food	1	1	0	0
/m/0f010_	/m/0f010_	Monjayaki	131.584962501	Dish,Food	1	1	0	0
/m/0fwd9h	/m/0fwd9h	Caramel shortbread	131.584962501	Dish,Food	1	1	0	0
/m/0chtjf	/m/0chtjf	Sake set	131.0	Dish,Food	1	1	0	0
/m/0gwdrw	/m/0gwdrw	Botamochi	130.584962501	Dish,Food	1	1	0	0
/m/097xx1	/m/097xx1	Sfogliatelle	128.584962501	Dish,Food	1	1	0	0
/m/040_td	/m/040_td	Champon	128.584962501	Dish,Food	1	1	0	0
/m/04jdnw1	/m/04jdnw1	Rigó Jancsi	128.0	Dish	0	1	0	0
/m/04tk_v	/m/04tk_v	Zhajiangmian	127.584962501	Dish,Food	1	1	0	0
/m/026wvls	/m/026wvls	Wheatena	127.584962501	Dish	0	1	0	0
/m/05mdbv	/m/05mdbv	Hasenpfeffer	126.584962501	Dish,Food	1	1	0	0
/m/07md0f	/m/07md0f	Acini di pepe	126.584962501	Dish,Food	1	1	0	0
/m/06rqrc	/m/06rqrc	White coffee	125.584962501	Beverage,Dish	0	1	1	0
/m/02p7syk	/m/02p7syk	Pickled egg	124.584962501	Dish,Food	1	1	0	0
/m/0cnp1y	/m/0cnp1y	Crostata	124.584962501	Dish,Food	1	1	0	0
/m/04t8p9	/m/04t8p9	Brochette	124.584962501	Dish,Food	1	1	0	0
/m/06x9hk	/m/06x9hk	Yuanyang	124.0	Beverage,Dish,Food	1	1	1	0
/m/05ss8d	/m/05ss8d	Vodka and Tonic	123.584962501	Beverage,Dish	0	1	1	0
/m/0c9vm2	/m/0c9vm2	Tarhana	123.584962501	Dish	0	1	0	0
/m/0g38pq	/m/0g38pq	Pancit Malabon	123.584962501	Dish,Food	1	1	0	0
/m/02h4y5	/m/02h4y5	Konpeitō	123.584962501	Dish,Food	1	1	0	0
/m/02vr7cv	/m/02vr7cv	Kassler	123.584962501	Dish,Food	1	1	0	0
/m/07spvn	/m/07spvn	Chapulines	123.584962501	Dish,Food	1	1	0	0
/m/04115dg	/m/04115dg	Brandade	122.584962501	Dish,Food	1	1	0	0
/m/06lxch	/m/06lxch	Stovies	121.584962501	Dish,Food	1	1	0	0
/m/0cnybvx	/m/0cnybvx	Alabama Slammer	121.584962501	Beverage,Dish	0	1	1	0
/m/026c52y	/m/026c52y	Yaki udon	120.584962501	Dish,Food	1	1	0	0
/m/0gc319	/m/0gc319	Caipiroska	120.16992500100001	Beverage,Dish	0	1	1	0
/m/0d_msv	/m/0d_msv	Pan-bagnat	119.584962501	Dish,Food	1	1	0	0
/m/0264_72	/m/0264_72	Dodol	119.321928095	Dish,Food	1	1	0	0
/m/0fknp4	/m/0fknp4	Sorrel soup	119.0	Dish	0	1	0	0
/m/09v0t7	/m/09v0t7	Skirlie	118.584962501	Dish	0	1	0	0
/m/03c8xgv	/m/03c8xgv	Shankarpali	118.584962501	Dish,Food	1	1	0	0
/m/0gkx9gl	/m/0gkx9gl	Mexican martini	118.584962501	Beverage,Dish	0	1	1	0
/m/0cdkwh	/m/0cdkwh	Treacle tart	117.584962501	Dish,Food	1	1	0	0
/m/026p1b8	/m/026p1b8	Tongba	117.0	Dish	0	1	0	0
/m/02t6s3	/m/02t6s3	Acar	117.0	Dish	0	1	0	0
/m/08hr0v	/m/08hr0v	Phall	116.584962501	Dish,Food	1	1	0	0
/m/05zk_h_	/m/05zk_h_	Nasi kuning	116.584962501	Dish	0	1	0	0
/m/04cvf40	/m/04cvf40	Gulaman	116.584962501	Dish,Food	1	1	0	0
/m/09y0s0	/m/09y0s0	Orujo	116.0	Dish	0	1	0	0
/m/03c9xkp	/m/03c9xkp	Bánh bèo	116.0	Dish	0	1	0	0
/m/05zwyyh	/m/05zwyyh	Tournedos Rossini	115.584962501	Dish,Food	1	1	0	0
/m/0b57fy	/m/0b57fy	Takuan	115.584962501	Dish,Food	1	1	0	0
/m/09gnxt	/m/09gnxt	Pastille	115.584962501	Dish	0	1	0	0
/m/0b960h	/m/0b960h	Okinawa soba	115.584962501	Dish,Food	1	1	0	0
/m/02qg8zn	/m/02qg8zn	Morteau sausage	115.584962501	Dish,Food	1	1	0	0
/m/02pstds	/m/02pstds	Kamikaze (Beverage)	115.16992500100001	Beverage,Dish	0	1	1	0
/m/03nqmdz	/m/03nqmdz	Eggs Sardou	114.584962501	Dish,Food	1	1	0	0
/m/0d_x0p	/m/0d_x0p	Dopiaza	114.584962501	Dish,Food	1	1	0	0
/m/02g8cb	/m/02g8cb	Red Bean Rice	113.584962501	Dish,Food	1	1	0	0
/m/0c8x6z	/m/0c8x6z	Kokoretsi	113.584962501	Dish,Food	1	1	0	0
/m/03d1mf	/m/03d1mf	Hendl	113.584962501	Dish,Food	1	1	0	0
/m/04y_mn	/m/04y_mn	Double ka meetha	113.584962501	Dish,Food	1	1	0	0
/m/0gg5gn	/m/0gg5gn	Black pepper crab	113.584962501	Dish,Food	1	1	0	0
/m/0265r2	/m/0265r2	Zwieback	112.584962501	Dish,Food	1	1	0	0
/m/0g9fr1	/m/0g9fr1	Nikuman	112.584962501	Dish,Food	1	1	0	0
/m/027tvc6	/m/027tvc6	Yahni	112.0	Dish	0	1	0	0
/m/02c66f	/m/02c66f	Myoga	111.584962501	Dish,Food	1	1	0	0
/m/06nk8b	/m/06nk8b	Hae mee	111.584962501	Dish,Food	1	1	0	0
/m/0f3zmw	/m/0f3zmw	Banana ketchup	111.584962501	Dish,Food	1	1	0	0
/m/08drwz	/m/08drwz	Bicerin	111.0	Beverage,Dish,Food	1	1	1	0
/m/052y8j	/m/052y8j	Apfelschorle	111.0	Beverage,Dish,Food	1	1	1	0
/m/07hcnb	/m/07hcnb	Tteokguk	110.584962501	Dish,Food	1	1	0	0
/m/056l_g	/m/056l_g	Douhua	110.584962501	Dish,Food	1	1	0	0
/m/08t80d	/m/08t80d	Landjäger	110.16992500100001	Dish,Food	1	1	0	0
/m/0bt6cg	/m/0bt6cg	Shami kebab	109.584962501	Dish,Food	1	1	0	0
/m/04153j4	/m/04153j4	Sauce gribiche	108.584962501	Dish,Food	1	1	0	0
/m/0bpb7w	/m/0bpb7w	Manjar blanco	108.584962501	Dish,Food	1	1	0	0
/m/032j43	/m/032j43	Blanquette de veau	108.584962501	Dish,Food	1	1	0	0
/m/03mv3w	/m/03mv3w	Fairy bread	107.584962501	Dish,Food	1	1	0	0
/m/0gs1r9	/m/0gs1r9	Cotoletta	107.584962501	Dish,Food	1	1	0	0
/m/097ykl	/m/097ykl	Beef chow fun	107.584962501	Dish,Food	1	1	0	0
/m/078rx	/m/078rx	Screwdriver	106.584962501	Beverage,Dish	0	1	1	0
/m/0fypwt	/m/0fypwt	Lynchburg Lemonade	106.584962501	Beverage,Dish	0	1	1	0
/m/0592j2	/m/0592j2	Tripe soups	105.584962501	Dish,Food	1	1	0	0
/m/0b9s90	/m/0b9s90	Kishka	105.584962501	Dish,Food	1	1	0	0
/m/04_fg3	/m/04_fg3	Dalda	105.584962501	Dish,Food	1	1	0	0
/m/0gtljt	/m/0gtljt	Rat na	104.584962501	Dish,Food	1	1	0	0
/m/0ggw1_	/m/0ggw1_	Black and white cookie	104.584962501	Dish,Food	1	1	0	0
/m/02783k9	/m/02783k9	Aachener Printen	104.584962501	Dish,Food	1	1	0	0
/m/02pswnc	/m/02pswnc	Sea Breeze	104.16992500100001	Beverage,Dish	0	1	1	0
/m/06jkxf	/m/06jkxf	Dunlop cheese	104.16992500100001	Dish	0	1	0	0
/m/04fh8w	/m/04fh8w	Dondurma	104.0	Dish	0	1	0	0
/m/025xy7w	/m/025xy7w	Vodka Red Bull	102.584962501	Beverage,Dish	0	1	1	0
/m/0f2lgf	/m/0f2lgf	Sole meunière	102.584962501	Dish,Food	1	1	0	0
/m/07bfb3	/m/07bfb3	Labskaus	102.584962501	Dish,Food	1	1	0	0
/m/056vbf	/m/056vbf	Brown sauce	102.584962501	Dish,Food	1	1	0	0
/m/02q8km4	/m/02q8km4	Blue Lagoon (Beverage)	102.16992500100001	Beverage,Dish	0	1	1	0
/m/03hh08l	/m/03hh08l	Chạo tôm	102.0	Dish	0	1	0	0
/m/0bmf3nz	/m/0bmf3nz	Salty dog	101.584962501	Beverage,Dish	0	1	1	0
/m/0l8llrw	/m/0l8llrw	Old Pal	101.16992500100001	Beverage,Dish	0	1	1	0
/m/0b9_75	/m/0b9_75	Sōki	100.584962501	Dish,Food	1	1	0	0
/m/0gphrj	/m/0gphrj	Fuki	100.584962501	Dish,Food	1	1	0	0
/m/07pnmj	/m/07pnmj	Confit	100.584962501	Dish,Food	1	1	0	0
/m/0g5m_y	/m/0g5m_y	Colomba di Pasqua	100.584962501	Dish,Food	1	1	0	0
/m/02qz5x7	/m/02qz5x7	Clapshot	100.16992500100001	Dish,Food	1	1	0	0
/m/03ykhq5	/m/03ykhq5	Bay Breeze	100.16992500100001	Beverage,Dish	0	1	1	0
/m/03nvm7g	/m/03nvm7g	Slippery nipple	99.5849625007	Beverage,Dish	0	1	1	0
/m/0dh__6	/m/0dh__6	Cacciucco	99.5849625007	Dish,Food	1	1	0	0
/m/0263y68	/m/0263y68	Anju	99.5849625007	Dish,Food	1	1	0	0
/m/02vkycy	/m/02vkycy	Pempek	99.0	Dish	0	1	0	0
/m/07d8fz	/m/07d8fz	Zōni	98.5849625007	Dish,Food	1	1	0	0
/m/041v3r	/m/041v3r	May wine	98.5849625007	Beverage,Dish	0	1	1	0
/m/03c8llj	/m/03c8llj	Gulkand	98.5849625007	Dish,Food	1	1	0	0
/m/03hgmfp	/m/03hgmfp	Bobby Burns	98.5849625007	Beverage,Dish	0	1	1	0
/m/030rrs	/m/030rrs	Gudeg	98.0	Dish	0	1	0	0
/m/05ljkk	/m/05ljkk	Bumbo	97.90689059559999	Beverage,Dish	0	1	1	0
/m/03wgbk0	/m/03wgbk0	Eggplant salads and appetizers	97.0	Dish	0	1	0	0
/m/05bqtc	/m/05bqtc	Torta caprese	96.5849625007	Dish,Food	1	1	0	0
/m/026jjms	/m/026jjms	Enormous Omelet Sandwich	96.0	Dish,Food	1	1	0	0
/m/08jfys	/m/08jfys	Tulumba	95.5849625007	Dish,Food	1	1	0	0
/m/070g37	/m/070g37	Creamed corn	95.5849625007	Dish,Food	1	1	0	0
/m/02qds11	/m/02qds11	Agua de Valencia	94.90689059559999	Beverage,Dish	0	1	1	0
/m/0988ty	/m/0988ty	Vanillekipferl	94.5849625007	Dish,Food	1	1	0	0
